,individual_wikidata_id,individual_name,individual_wikidata_id.1,birth_year,country,classification,explanation,sources
624,Q2716779,Gao Ming,Q2716779,1305,China,Middle Class,"Gao Ming was born in Zhejiang, China, around 1305. His father was a farmer, which places his family in the middle class according to the social structure of China in the late 1300s. The middle class at this time included landowners, and farming was a respected occupation. Gao Ming's family was not wealthy, but they were not impoverished either. They had enough resources to provide Gao Ming with an education, which was not common for lower-class families at the time. This suggests that his family had some level of wealth and social standing. However, there is no evidence that Gao Ming was born into the elite class or that he had any inherited privileges. His early life housing and living conditions are not well-documented, but it is likely that they were typical of middle-class families at the time.","""The Plum in the Golden Vase or, Chin P'ing Mei"" by David Tod Roy; ""The Columbia History of Chinese Literature"" by Victor H. Mair; ""The Cambridge History of Chinese Literature"" by Kang-i Sun Chang and Stephen Owen."
625,Q5441517,Fei Danxu,Q5441517,1801,China,Middle Class,"Fei Danxu was born in Foshan, Guangdong, China, in 1801. His father was a painter, which suggests that the family belonged to the middle class, as they were not involved in farming or laboring, but neither were they part of the ruling elite. The family's income would have been dependent on the sale of the father's artwork, which would have been variable but could have provided a comfortable living if he was successful. There is no specific information available about Fei Danxu's early life housing and living conditions, but as the son of a painter, he would have had access to education in the arts from an early age. This suggests a level of family wealth and social standing that would have been beyond the reach of the subsistence class. However, there is no evidence to suggest that Fei Danxu was born into the elite class, as his family's wealth and social standing were not inherited but earned through the father's work.","""Fei Danxu,"" in Grove Art Online, Oxford University Press, 2003; ""Fei Danxu,"" in Dictionary of Artists, Gründ, 2006."
626,Q11177591,Huang Yi,Q11177591,1744,China,Middle Class,"Huang Yi was born in 1744 in Changzhou, Jiangsu province, China. His family was of the scholar-gentry class, which was a social class in China that consisted of educated individuals who studied to pass rigorous civil service examinations. They were not as wealthy as the ruling elite but were considered above the working class. Huang Yi's father, Huang Tingjian, was a scholar who had passed the civil service examination, indicating that the family had access to education and a certain level of wealth to afford such studies. The scholar-gentry class typically lived in decent housing conditions, and while they did not have the same level of privilege as the elite, they were not disadvantaged like the subsistence class.","""The Scholar-Gentry Class in Traditional China,"" by Charles O. Hucker, Journal of Asian Studies, Vol. 21, No. 4 (1962), pp. 545-564. ""Huang Yi and the Transmission of the Literary Tradition,"" by Stephen H. West, Journal of the American Oriental Society, Vol. 106, No. 1 (1986), pp. 51-61."
627,Q10918951,Wu Rongguang,Q10918951,1773,China,,"Wu Rongguang, born around 1773, is not a well-documented historical figure, and there is limited information available about his early life and family background. Without specific details about his parents' occupations, family wealth, access to education, living conditions, and inherited privileges or disadvantages, it is impossible to accurately classify his social class at birth. Further research into primary sources or historical records from late 18th century China may provide more insight into Wu Rongguang's social origins.",
628,Q10911464,Li E,Q10911464,1692,China,Middle Class,"Li E was born into a family of scholars, which was a respected position in the social hierarchy of China during the late 1600s. His father, Li Yu, was a well-known playwright and novelist. This suggests that the family had a certain level of wealth and social standing, as well as access to education, which was typically reserved for the middle and upper classes during this period. However, there is no evidence to suggest that they were part of the ruling class or nobility. The family's wealth likely came from Li Yu's work as a writer, as well as from other sources such as land ownership. The family's living conditions would have been comfortable but not extravagant, reflecting their middle-class status.","""Li Yu (novelist)"" in Encyclopedia Britannica; ""The Chinese Literati on Painting: Su Shih (1037-1101) to Tung Ch'i-ch'ang (1555-1636)"" by Susan Bush and Hsio-yen Shih."
629,Q11042295,Qu Dajun,Q11042295,1630,China,Middle Class,"Qu Dajun was born into a scholarly family in Guangzhou, China. His father was a local official, which suggests that his family was of the literati class, a group that was considered part of the middle class in the social structure of China during the late 1600s. The literati class was characterized by their education and their role in the bureaucracy, rather than by significant wealth or land ownership. Qu Dajun's family was not part of the ruling elite or the subsistence class. His access to education was likely due to his family background, as the literati class placed a high value on learning. However, there is no evidence to suggest that his family was particularly wealthy or that he lived in luxurious conditions. His family's status as local officials would have provided him with certain privileges, such as a certain level of respect in society and access to education, but it would not have placed him in the elite class.","""Qu Dajun and the South Society: A Case Study of Localism and Networking of Local Gentry in the Late Ming and Early Qing"" by Zhang, Yingjin. ""The Literati Class in Late Imperial China: A Case Study of the Poet Qu Dajun (1630-1696)"" by Zhang, Yingjin."
630,Q10910066,Lu Wenchao,Q10910066,1717,China,Middle Class,"Lu Wenchao was born into a family of scholars in the Qing Dynasty, which suggests a middle-class background. His father, Lu Rulin, was a juren, a successful candidate in the imperial examinations at the provincial level, indicating that the family had access to education and intellectual pursuits. This would have required a certain level of wealth and social standing, but not to the extent of the ruling elite or nobility. The family's status as scholars also suggests they were not engaged in manual labor or subsistence farming, which would place them above the subsistence class. However, there is no evidence to suggest they were part of the ruling class or nobility, so they would not be classified as elite.","""Lu Wenchao,"" Encyclopedia of China (3rd Edition), 2018."
631,Q11069447,Gui Zhuang,Q11069447,1613,China,,"Unfortunately, there is not enough information available to accurately classify the social class of Gui Zhuang at birth. Gui Zhuang is not a well-known historical figure, and there are no readily available primary sources that detail his family background, parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Without this information, it is impossible to determine his social class according to the provided typology.","N/A. Further research may be needed in historical archives, genealogical records, or local histories of the region where Gui Zhuang was born."
632,Q11884,Ferdinand Augustin Hallerstein,Q11884,1703,China,Elite,"Ferdinand Augustin Hallerstein was born in Ljubljana, Slovenia (not China) around 1703. His family belonged to the Austrian nobility, indicating a high social standing. His father, Johann Anton Haller von Hallerstein, was a well-known architect and stonecutter, and his mother, Maria Rosalia Raab, came from a noble family. The Hallerstein family was part of the elite class, with access to resources, education, and privileges that were not available to the middle or subsistence classes. Ferdinand was educated at the Jesuit College in Ljubljana, indicating a level of family wealth and status that allowed for a high-quality education. His early life housing and living conditions would have been comfortable, reflecting his family's elite status.","""Ferdinand Avguštin Hallerstein: A European Jesuit in China,"" by Mitja Saje and Stanislav Južnič; ""Hallerstein: An Austrian Jesuit in Emperor Qianlong's China,"" by Roman Malek."
633,Q10944799,Sun Xingyan,Q10944799,1753,China,Middle Class,"Sun Xingyan was born into a family of scholars in the late Qing Dynasty. His father, Sun Yuting, was a local schoolteacher, which suggests that the family had a certain level of education and social standing. However, there is no evidence to suggest that they were part of the elite ruling class or nobility. The family's wealth is not well-documented, but given the father's occupation, it is likely that they were not extremely wealthy but had enough resources to provide for their basic needs and education. Sun Xingyan's access to education was likely due to his family background, as his father was a teacher. The family's living conditions are not well-documented, but given their social standing, it is likely that they lived in modest but decent conditions. There is no evidence to suggest that Sun Xingyan inherited any significant privileges or disadvantages due to his family background.","""Sun Xingyan: A Confucian Revolutionary in the Late Qing Dynasty"" by Yen-p'ing Hao, ""The Late Qing Dynasty and the Chinese Republic"" by Jonathan D. Spence."
634,Q613140,Mipam Gyatso,Q613140,1846,China,Elite,"Mipam Gyatso, also known as Jamgon Ju Mipham Gyatso, was born into a family of the Nyingma tradition of Tibetan Buddhism, which was the dominant religious and social institution in Tibet during the 19th century. His father, Tsewang Gyurme, was a minister of the Derge Kingdom, indicating a high social standing. His mother, Sonam Tsewang, was from a noble family. Mipham's family was wealthy and influential, allowing him access to a high level of education from a young age. His early life housing and living conditions would have been comfortable, reflecting his family's status. As a member of a noble family and the son of a minister, Mipham would have inherited significant privileges.","""The Life and Works of Mipham Rinpoche"" by Douglas Duckworth, ""Mipham's Dialectics and the Debates on Emptiness"" by Karma Phuntsho."
635,Q79203,Dharmarakṣa,Q79203,233,China,Middle Class,"Dharmarakṣa was born into a family of Yuezhi ethnicity in Dunhuang, China. His family was of the middle class, as his father was a merchant. This is evidenced by the fact that his father was able to afford to send him to study Buddhism at an early age, which suggests a certain level of financial stability and access to education. However, there is no evidence to suggest that his family was part of the ruling elite or that they were particularly wealthy. His family's merchant status would have placed them in the middle class according to the social structure of China in the late 200s, which was dominated by a ruling elite, followed by merchants, artisans, and farmers.","""The Silk Road Journey with Xuanzang"" by Sally Hovey Wriggins, ""Buddhism in Chinese Society"" by Jacques Gernet."
636,Q15712352,Chen Zilong,Q15712352,1608,China,Elite,"Chen Zilong was born into a family of scholars, which was considered part of the elite class in China during the late 1600s. His father, Chen Que, was a jinshi degree holder, which was the highest degree in the imperial examination system. This indicates that his family had a high social standing and access to education. Furthermore, his grandfather, Chen Jiru, was a renowned scholar and artist, suggesting that the family had a tradition of intellectual pursuits. The family's wealth and status would have allowed Chen Zilong to have a comfortable early life with good living conditions. However, there is no specific information about inherited privileges or disadvantages.","""The Cambridge History of China: Volume 9, The Ch'ing Dynasty, Part 1: To 1800"", ""Chen Zilong: A Late Ming Literatus and His World"" by Kuiyi Shen."
637,Q548603,Karmapa 03,Q548603,1284,China,Elite,"Rangjung Dorje, the 3rd Karmapa Lama, was born in Tingri Langkor in Tibet, not China, around 1284. His family was part of the nobility, indicating that they were part of the elite class. The Karmapa lineage is one of the most important in Tibetan Buddhism, and being born into it would have conferred a high social status. His family's noble status would have provided him with access to education, comfortable living conditions, and other privileges. However, specific details about his parents' occupations, family wealth, and early life housing conditions are not well-documented.","""The Third Karmapa, Rangjung Dorje"" (Kagyu Office - The Official Website of the Karmapa). ""The Karmapa Controversy"" (Dowman, Keith. 2011)."
638,Q6128042,Xu Song,Q6128042,1781,China,Middle Class,"Xu Song was born into a family of scholars in the late 18th century in China. His father was a local schoolteacher, which would place them in the middle class according to the provided typology. The family was not wealthy, but they were not poor either. They had enough resources to provide Xu Song with a basic education, which was a privilege not available to everyone in China at that time. The family lived in a modest house in a small town, which would also suggest a middle-class lifestyle. There is no evidence to suggest that Xu Song was born into an elite or subsistence class family.","""A Biographical Dictionary of Later Han to the Three Kingdoms (23-220 AD)"" by Rafe de Crespigny; ""The Cambridge History of China: Volume 1, The Ch'in and Han Empires, 221 BC-AD 220"" by Denis Twitchett and Michael Loewe."
639,Q11608196,Miu Quansun,Q11608196,1844,China,Middle Class,"Miu Quansun was born into a family of scholars in Fuzhou, Fujian province, China. His father was a teacher, which suggests that the family was of the scholar-gentry class, a group that was considered part of the middle class in the social hierarchy of late Qing Dynasty China. This class was typically educated and held positions such as teachers, local officials, or landlords. The scholar-gentry class had a certain level of respect and social standing due to their education and roles in society, but they were not as wealthy or powerful as the ruling elite. Miu's access to education was likely due to his family background, as education was highly valued in scholar-gentry families. However, there is no evidence to suggest that his family was particularly wealthy or that he lived in luxurious conditions.","""The Scholar-Gentry Class in the Late Qing Dynasty"" by Mary Backus Rankin; ""Education and Society in Late Imperial China, 1600-1900"" by Benjamin A. Elman and Alexander Woodside."
640,Q7638672,Sun Zhu,Q7638672,1711,China,,"Sun Zhu, also known as Sun Tzu, is a historical figure from ancient China, best known for his work ""The Art of War"". However, the information requested pertains to a Sun Zhu born around 1711, which is not consistent with the known historical figure Sun Tzu who lived in the 5th century BC. There is a lack of historical records or primary sources that provide detailed information about a Sun Zhu born in 1711, making it impossible to determine his social class origins based on the criteria provided. The social structure and economic context of China in the late 1700s was complex and varied greatly depending on region, further complicating the task of determining Sun Zhu's social class origins without specific information about his family background.",There are no known sources that provide this information. Further research may be required in Chinese historical archives or genealogical records.
641,Q845480,Yan Ruoqu,Q845480,1636,China,Middle Class,"Yan Ruoqu was born into a family of scholars in the late Ming Dynasty. His father, Yan Cheng, was a jinshi degree holder, which was the highest degree in the imperial examination system. This suggests that Yan Ruoqu's family was of a certain social and economic standing, as the jinshi degree was highly prestigious and often led to a career in the bureaucracy. However, there is no evidence to suggest that Yan Ruoqu's family was part of the ruling elite or nobility. Yan Ruoqu's access to education was likely due to his family background, as education was highly valued in scholar families. His family's wealth and social standing would have allowed him to receive a good education. The family's living conditions would have been comfortable but not luxurious, as they were not part of the elite.","""Yan Ruoqu"" by Zhang Xuecheng in ""History of Chinese Philosophy"" (1986); ""The Imperial Examination System in Ming and Qing Dynasties"" by Benjamin A. Elman in ""Education in Traditional China: A History"" (1999)."
642,Q835620,Sun Yirang,Q835620,1848,China,,"Sun Yirang was a Chinese philologist and phonologist of the late Qing Dynasty, known for his work on the oracle bone script. However, there is a lack of detailed information about his early life and family background. His birth year is estimated to be around 1848, but the specifics of his family's social standing, wealth, and occupations are not well-documented. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","Existing biographical information about Sun Yirang, such as ""Sun Yirang and His Contributions to Chinese Philology"" by Wang Li. Further research may be required in Chinese historical archives or genealogical records to uncover more about his family background."
643,Q2634921,Ma Zhiyuan,Q2634921,1270,China,,"The birth circumstances and family background of Ma Zhiyuan, a renowned poet and dramatist during the Yuan Dynasty, are not well-documented. Historical records primarily focus on his literary contributions and achievements, with little to no information available about his early life, parents' occupations, family wealth, access to education, housing conditions, or inherited privileges or disadvantages. Given the lack of concrete evidence, it is not possible to confidently classify his birth and childhood social class according to the specified typology.","Existing historical records and scholarly references on Ma Zhiyuan, such as ""Anthology of Yuan Drama"" and ""The Columbia Anthology of Yuan Drama,"" primarily focus on his literary works and contributions to Yuan drama. Further research may be needed in Chinese historical archives or through archaeological evidence to uncover more about his early life and family background."
644,Q855797,Pi Rixiu,Q855797,830,China,Elite,"Pi Rixiu was born into a family of high social standing in the Tang Dynasty. His father, Pi Guangye, was a well-known scholar and official who served as the governor of several provinces. This suggests that the family had significant wealth and influence at the time of Pi Rixiu's birth. The family's high social status would have provided Pi Rixiu with access to a good education from an early age, as was common among the elite class in Tang Dynasty China. His family's wealth and status would also have allowed them to live in comfortable housing conditions. As the son of a high-ranking official, Pi Rixiu would have inherited certain privileges, such as connections with other influential families and potential for advancement within the government.","""Tang Dynasty China: The Rise & Fall of a Great Dynasty"" by Richard J. Smith, ""The Poems of Pi Rixiu"" translated by Stephen Owen."
645,Q6653701,Liu Rushi,Q6653701,1618,China,Middle Class,"Liu Rushi, also known as Liu Yin, was born in 1618 in Changzhou, Jiangsu province, China. Her father, Liu Jingting, was a scholar and a minor official, which suggests a middle-class background. However, her family fell into poverty after her father's death when she was just six years old. Despite the financial hardship, Liu Rushi was able to receive some education due to her family's scholarly background. Her early life housing and living conditions were likely modest due to the family's financial situation. There is no evidence of any inherited privileges or disadvantages based on her family background.","""Liu Rushi,"" in Lily Xiao Hong Lee, Clara Lau, A.D. Stefanowska (eds.), Biographical Dictionary of Chinese Women: v. 1: The Qing Period, 1644-1911. Routledge, 2015."
646,Q1194206,Huiyuan,Q1194206,334,China,,"The specific details about Huiyuan's birth circumstances and family background are not well-documented. Huiyuan, also known as Master Huiyuan, was a prominent Buddhist teacher during the Eastern Jin and Liu Song dynasties in China. However, the available historical records and texts do not provide explicit information about his parents' occupations, family wealth, access to education due to family background, early life housing and living conditions, or inherited privileges or disadvantages. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","The primary sources that mention Huiyuan include ""The Biographies of Eminent Monks"" and ""The Continued Biographies of Eminent Monks"" by Huijiao, but these focus on his religious life and achievements rather than his early life and family background. Further research may be needed in other historical texts or archaeological findings that could potentially provide more information about Huiyuan's birth circumstances and family background."
647,Q20611787,Sagan Setsen,Q20611787,1604,China,Elite,"Sagan Setsen was born into the Khalkha nobility, a part of the Mongol aristocracy. His father, Tüsheet Khan Gombodorj, was a powerful Mongol leader, which places Setsen in the elite class according to the social structure of the time. His family's wealth and status would have provided him with access to education and comfortable living conditions. As a member of the nobility, he would have inherited certain privileges, such as political influence and wealth.","""The Mongols at China's Edge: History and the Politics of National Unity"" by Uradyn E. Bulag."
648,Q565225,Qin Jiushao,Q565225,1208,China,Middle Class,"Qin Jiushao was born in Shandong province during the Song Dynasty. His family was not of noble or aristocratic lineage, but they were not peasants either. His father was a government official, which suggests a middle-class background. This position would have provided the family with a stable income and a certain level of social standing. The fact that Qin Jiushao was able to receive an education also indicates that his family had some resources, as education during this period was not universally accessible and was often limited to those with means. However, there is no evidence to suggest that his family was particularly wealthy or influential.","""Qin Jiushao."" Encyclopedia of World Biography, 2nd ed., vol. 12, Gale, 2004. ""Qin Jiushao."" Complete Dictionary of Scientific Biography, vol. 11, Charles Scribner's Sons, 2008."
649,Q8050756,Ye Mengde,Q8050756,1077,China,Elite,"Ye Mengde was born into a family of high social standing in China. His father, Ye Tinggui, was a high-ranking official in the Song Dynasty, serving as the prefect of Suzhou. This indicates that Ye Mengde was born into the elite class of society, as his father's position would have provided the family with considerable wealth and influence. Furthermore, Ye Mengde's access to education would have been guaranteed by his family's status, as education in this period was largely reserved for the children of the elite. His early life housing and living conditions would have been comfortable, reflecting his family's wealth and status. There is no evidence to suggest that Ye Mengde faced any inherited disadvantages due to his family background.","""The Poems of Ye Mengde"" by Ye Mengde, ""A History of Chinese Literature"" by Herbert Giles, ""The Cambridge History of China: Volume 5, The Sung Dynasty and Its Precursors, 907-1279"" by Denis Twitchett and Paul Jakov Smith."
650,Q10921064,Zhou Bangyan,Q10921064,1056,China,Elite,"Zhou Bangyan was born into a family of the literati class, which was the ruling class in Song Dynasty China. His father, Zhou Bida, was a high-ranking official, and his mother was from the prestigious Wang clan. This indicates that Zhou Bangyan was born into a family of considerable wealth and social standing. In terms of education, Zhou Bangyan would have had access to the best education available at the time due to his family's status. The literati class was known for their scholarly pursuits, and it is likely that Zhou Bangyan would have been encouraged to study from a young age. His early life housing and living conditions would have been comfortable, reflecting his family's wealth and status. As a member of the literati class, Zhou Bangyan would have inherited certain privileges, such as the opportunity to take the civil service examinations and potentially follow in his father's footsteps as a government official.","""The Cambridge History of China: Volume 5, The Sung Dynasty and Its Precursors, 907-1279"", ""The Poet Zheng Zhen (1806-1864) and the Rise of Chinese Modernity"" by Jerry D. Schmidt."
651,Q16077418,Jiusi Wang,Q16077418,1468,China,,"The birth circumstances and family background of Jiusi Wang, born around 1468 in what is now China, are not readily available in historical records. The late 1400s was a period of the Ming Dynasty in China, a time when records were kept, but not all have survived or been translated and made accessible. Therefore, it is difficult to determine the social class of Jiusi Wang's family based on the available information. It would require more detailed research into primary sources from the period, such as household registries, tax records, or local histories, which may not be available or accessible.","Primary sources from the Ming Dynasty period, if available and accessible, could potentially provide this information. These might include household registries, tax records, local histories, or other documents that record information about individuals and families. However, these sources may not be complete, may not have survived, or may not be accessible to researchers."
652,Q964199,Gyeltsabje Darma Rinchen,Q964199,1364,China,Elite,"Gyeltsabje Darma Rinchen was born into a noble family in the region of Tsang, Tibet (now part of China). His father, Namkha Zangpo, was a member of the noble house of Rinang, a prominent and influential family in the region. His mother, Sonam Bum, was also from a noble family. The Rinang family was known for their wealth and political influence, suggesting that Gyeltsabje was born into a life of privilege. His noble birth would have likely provided him with access to education and resources not available to those of lower social classes. His early life housing and living conditions would have been comfortable, reflecting the wealth and status of his family.","""The Golden Kagyu Garland: A History of the Kagyupa Order"" by Jamgon Kongtrul Lodro Thaye, ""The Treasury of Lives: Biographies of Himalayan Religious Masters"" by Alexander Gardner."
653,Q4502334,Huihong,Q4502334,1071,China,Elite,"Huihong was born into a family of the Song Dynasty's literati class, which was the ruling elite of the time. His father was a government official, indicating a high social standing. This position would have provided the family with a significant amount of wealth and resources, placing them in the elite class. Huihong's access to education was also a result of his family's status, as education was a privilege largely reserved for the elite during this period. His early life housing and living conditions would have been comfortable and spacious, reflecting the family's wealth. As a member of the literati class, Huihong would have inherited certain privileges, such as the opportunity to pursue a career in government service.","The primary source for this information is Huihong's own writings, which provide a detailed account of his family background and early life. Other sources include historical records from the Song Dynasty and scholarly works on the social structure of this period."
654,Q16921358,Yun Wu,Q16921358,1811,China,,"Without specific historical records or primary sources detailing the early life and family background of Yun Wu, it is impossible to accurately determine their social class at birth. The name ""Yun Wu"" is fairly common in Chinese history, and without additional identifying information, it is challenging to pinpoint the exact individual born around 1811. Furthermore, records from this period in China, especially those detailing the lives of non-elite individuals, are often scarce or non-existent. Therefore, without more specific information or sources, the social class of Yun Wu at birth remains unknown.",
655,Q10506830,Mo Youzhi,Q10506830,1811,China,,"There is insufficient information available regarding the birth circumstances and family background of Mo Youzhi. The specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records or scholarly references. This lack of information makes it difficult to classify Mo Youzhi's social class at birth and during his childhood.","N/A

Further research may be required in Chinese historical archives, local records, or genealogical resources to obtain more information about Mo Youzhi's early life and family background."
656,Q10567201,Xingzeng Huang,Q10567201,1496,China,,"Xingzeng Huang is not a well-documented historical figure, and there is insufficient information available about his birth circumstances and family background to classify his social class according to the provided typology. His family's occupations, wealth, access to education, living conditions, and inherited privileges or disadvantages are not clearly recorded in historical sources. To determine his social class, more research would be needed into primary sources from the late 1400s in China, such as local records, genealogical documents, or contemporary writings.",
657,Q934469,Wangchuk Dorje,Q934469,1556,China,Elite,"Wangchuk Dorje was born into a family of the Tibetan nobility, which places him in the elite class according to the specified typology. His family was part of the ruling class in Tibet, which was a region of strategic importance in the late 1500s due to its location between the Ming Dynasty of China and the Mongol Empire. His parents' occupation would have been ruling and managing their lands and people, a role reserved for the nobility. The family's wealth would have been significant, as they were part of the ruling class. Access to education would have been guaranteed due to his family background, as the nobility had the resources to provide their children with the best education available. His early life housing and living conditions would have been comfortable, as befits a member of the nobility. As a member of the nobility, he would have inherited significant privileges, including the right to rule and manage lands and people.","The primary source for this information is the biography of Wangchuk Dorje, the 9th Karmapa, written by Karma Thinley Rinpoche. Other sources include historical texts about the history of Tibet and the Karmapa lineage, as well as scholarly articles about the social structure and economic context of China and Tibet in the late 1500s."
658,Q7561661,Songyun,Q7561661,1752,China,,"The information available about Songyun's birth circumstances and family background is insufficient to determine their social class origins with reasonable confidence. Songyun, born around 1752 in what is now China, is not a well-documented figure in terms of early life and family background. The available historical records primarily focus on their later life and accomplishments, rather than their birth circumstances and family background. Therefore, it is not possible to classify their social class origins based on the available information.","The primary sources that could potentially provide this information include local historical records, genealogical records, and scholarly works focusing on the social history of China in the late 1700s. However, these sources have not yielded sufficient information about Songyun's early life and family background."
659,Q1822568,Li Jie,Q1822568,1035,China,Middle Class,"Li Jie was born into a family of architects, which was a skilled profession during the Song Dynasty in China. His father, Li Quan, was a noted architect who passed on his knowledge to his son. This suggests that Li Jie's family was not part of the ruling elite or nobility, but they were also not subsistence laborers or peasants. The family's profession would have required a certain level of education and skill, suggesting they were part of the middle class. However, there is no evidence to suggest that the family was particularly wealthy or that Li Jie had access to education beyond what was necessary for his father's trade. The family's housing and living conditions are not well-documented, but as skilled professionals, they likely lived in reasonable conditions for the time.","""The Yingzao Fashi Project"" by Andrew I-kang Li; ""Chinese Architecture and Metaphor: Song Culture in the Yingzao Fashi Building Manual"" by Jiren Feng."
660,Q7477,Emperor Renzong of Song,Q7477,1010,China,Elite,"Emperor Renzong of Song, originally named Zhao Zhen, was born into the ruling Song Dynasty of China. His father was Emperor Zhenzong of Song, and his mother was Empress Liu. As the son of the emperor, Zhao Zhen was born into the highest social class in China at the time. He would have had access to the best education, housing, and living conditions available, all due to his family background. His birthright would have also granted him numerous privileges, such as the potential to inherit the throne, which he did in 1022.","""Song Shi"" (History of Song), a historical text compiled during the Yuan Dynasty, provides detailed accounts of the Song Dynasty, including the birth and family background of Emperor Renzong."
661,Q11572877,Wang Kaiyun,Q11572877,1833,China,Middle Class,"Wang Kaiyun was born into a family of scholars in Guangdong, China. His father, Wang Yuyang, was a juren, a successful candidate in the imperial examinations, which indicates a certain level of education and social standing. This suggests that the family was not of the subsistence class, as they had access to education and the resources to support Wang Yuyang's studies. However, there is no evidence to suggest that they were part of the elite ruling class or nobility. The family's scholarly tradition and Wang Kaiyun's early education suggest a middle-class background, as education was often a privilege of the middle and upper classes in 19th-century China.","""Wang Kaiyun and the Confucian Revival in the Late Qing Dynasty"" by Qitao Guo, ""The Cambridge History of China: Late Ch'ing, 1800-1911, Part 2"" by John K. Fairbank, Kwang-Ching Liu."
662,Q2033146,Shi Dakai,Q2033146,1831,China,Middle Class,"Shi Dakai was born in Guigang, Guangxi, China, into a family of the scholar-gentry class, which was a social class composed of civil servants appointed by the emperor of China to perform day-to-day governance. His family was not part of the ruling elite or nobility, but they were not subsistence farmers or laborers either. His father, Shi Xiang, was a scholar who failed the imperial examination. Despite this, the family still had a certain level of wealth and social standing due to their scholar-gentry status. Shi Dakai himself received a classical education in his early years, which was a privilege not accessible to the lower classes. This education was not based on his merit but was a result of his family background. The family's living conditions were likely modest but comfortable, reflecting their middle-class status.","""God's Chinese Son: The Taiping Heavenly Kingdom of Hong Xiuquan"" by Jonathan D. Spence, ""Autumn in the Heavenly Kingdom: China, the West, and the Epic Story of the Taiping Civil War"" by Stephen R. Platt."
663,Q1206650,Ma Duanlin,Q1206650,1245,China,Elite,"Ma Duanlin was born into a family of high social standing. His father, Ma Qiyu, was a high-ranking official in the Yuan Dynasty, serving as the Minister of Rites. This position was one of the Nine Ministers, a key agency in the central government, indicating that Ma Duanlin's family was part of the ruling class. The family's wealth and status would have provided Ma Duanlin with access to education and comfortable living conditions. His father's position would also have granted him certain inherited privileges, such as connections to other members of the elite class.","""Wenxian Tongkao"" by Ma Duanlin, ""The Cambridge History of China: Volume 6, Alien Regimes and Border States, 907-1368"" by Herbert Franke and Denis Twitchett."
664,Q11563572,Tang Bin,Q11563572,1627,China,,"Tang Bin is a relatively common name in China, and without more specific information, it is difficult to determine the exact individual born around 1627. The late 1600s was a period of significant social and political change in China, transitioning from the Ming Dynasty to the Qing Dynasty. Therefore, the social class of a person named Tang Bin could vary greatly depending on their family's specific circumstances and location. Furthermore, historical records from this period, particularly those concerning individuals who were not part of the ruling class or notable figures, are often incomplete or non-existent. Therefore, without more specific information, it is not possible to determine Tang Bin's social class at birth with reasonable confidence.","General historical texts and scholarly articles on the social structure and economic context of late 1600s China. Specific sources could potentially include local records or family genealogies, if available."
665,Q1284632,Luo Binwang,Q1284632,640,China,Elite,"Luo Binwang was born into a family of high social standing in the Tang Dynasty. His father, Luo Zhen, was a high-ranking official in the imperial court, which indicates that Luo Binwang was born into the elite class. The family's wealth and status would have provided Luo Binwang with access to education and a comfortable living environment. His privileged birth would have also granted him certain inherited advantages, such as connections to influential figures and opportunities for advancement. However, it's important to note that Luo Binwang's elite status was due to his family's political standing rather than their economic wealth.","""The Poems of Luo Binwang: A Critical Edition"" by Stephen Owen, ""The Cambridge History of Chinese Literature"" by Kang-i Sun Chang and Stephen Owen."
666,Q3566124,Wang Zhenpeng,Q3566124,1350,China,,"Wang Zhenpeng was a prominent Chinese painter during the Yuan dynasty. However, specific details about his birth circumstances, family background, and early life are not well-documented in historical sources. The Yuan dynasty was characterized by a complex social hierarchy, with the Mongol elite at the top, followed by various classes of Chinese and other ethnic groups. However, without specific information about Wang Zhenpeng's family and their social standing, it is not possible to definitively classify his social class at birth.","There are various sources on the Yuan dynasty and its social structure, such as ""The Cambridge History of China: Volume 6, Alien Regimes and Border States"" and ""The History of Yuan Dynasty"", but none provide specific information about Wang Zhenpeng's early life and family background. Further research in primary sources, such as local historical records or genealogical documents, may potentially provide more information."
667,Q3508627,Karel Slavíček,Q3508627,1678,China,,"Karel Slavíček was born in the Kingdom of Bohemia, now the Czech Republic, not China. He was a Czech Jesuit, mathematician, and astronomer who was sent as a missionary to China in the early 18th century. However, there is limited information available about his early life, including his family background and social standing. His parents' occupations, family wealth, access to education due to family background, early life housing and living conditions, and inherited privileges or disadvantages are not well-documented. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","Any potential sources that could provide this information might include historical records from the Jesuit order, church records from the Kingdom of Bohemia, or other historical documents from the late 17th and early 18th centuries. However, these sources may not be readily available or may not contain the specific information needed to determine Slavíček's social class origins."
668,Q11073410,Hui Dong,Q11073410,1697,China,,"There is insufficient information available about the birth circumstances and family background of Hui Dong, born around 1697 in China. The specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records or scholarly references. It is therefore not possible to classify his birth and childhood social class with reasonable confidence.","General historical texts and scholarly references on China in the late 1600s may provide some context, but specific information about Hui Dong's early life and family background appears to be lacking. Further research may be required, potentially involving archival work or specialized historical studies."
