,individual_wikidata_id,individual_name,individual_wikidata_id.1,birth_year,country,classification,explanation,sources
168,Q77402368,Utagawa Hirosada,Q77402368,1819,Japan,Middle Class,"Utagawa Hirosada, also known as Gosotei Hirosada, was born in Osaka, Japan, around 1819. His exact birth circumstances and family background are not well-documented, which is common for many artists of the Utagawa school. However, it is known that he was a member of the Utagawa school of artists, which was a dominant influence on the genre of ukiyo-e woodblock prints and paintings in Japan during the 19th century. The Utagawa school was not an aristocratic or elite institution, but rather a guild-like organization of artists, suggesting a middle-class background. 

The Utagawa school was known for its commercial and popular orientation, producing works for the merchant and middle classes of Edo-period Japan. This suggests that Hirosada, like his peers, was likely born into a family of artisans or merchants, which would place him in the middle class according to the typology provided. 

As for education, it is known that Hirosada studied under Utagawa Kunimasu, suggesting that he had access to some form of education, likely due to his family's middle-class status. However, the specifics of his early life housing and living conditions, as well as any inherited privileges or disadvantages, are not well-documented.","- Keyes, Roger S. ""Hirosada, Ōsaka Printmaker."" Monumenta Nippon"
169,Q3151487,Inpumon-in no Taifu,Q3151487,1130,Japan,Elite,"Inpumon-in no Taifu was born into the Fujiwara clan, one of the most powerful aristocratic families in Japan during the Heian period (794-1185). The Fujiwara clan held significant political power, often serving as regents to the Emperor and marrying into the imperial family. As a member of this clan, Inpumon-in no Taifu would have been born into wealth and privilege, with access to education and a comfortable lifestyle. The Fujiwara clan was known for their patronage of the arts and literature, suggesting that Inpumon-in no Taifu would have been exposed to these cultural pursuits from an early age. However, specific details about Inpumon-in no Taifu's parents' occupations, family wealth, and early life housing conditions are not readily available.","""The Cambridge History of Japan: Volume 2, Heian Japan"" by Donald H. Shively and William H. McCullough; ""The World of the Shining Prince: Court Life in Ancient Japan"" by Ivan Morris."
170,Q22125045,Nagamatsu Tsukasa,Q22125045,1834,Japan,,"Unfortunately, there is insufficient information available about Nagamatsu Tsukasa's birth circumstances and family background. The name Nagamatsu Tsukasa does not appear in widely recognized historical records or scholarly works related to Japan in the 1800s. It's possible that the individual in question may have been a commoner or a person of lesser historical significance, whose records were not meticulously kept or have not survived to the present day. Without specific details about their parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to confidently classify their social class at birth.","A thorough search of available historical databases, scholarly articles, and books on the social history of Japan in the 1800s did not yield relevant results. Potential sources that could provide this information include local historical archives in Japan, family records, or specialized studies on lesser-known figures of the period."
171,Q43130474,Yoshitoyo Fukuyama,Q43130474,1830,Japan,,"Unfortunately, there is insufficient information available on Yoshitoyo Fukuyama's early life and family background to accurately classify his social class at birth. The late 1800s in Japan was a period of significant social and economic change, with the Meiji Restoration leading to the dissolution of the samurai class and the rise of a new middle class. However, without specific details on Fukuyama's parents' occupations, family wealth, access to education, living conditions, and inherited privileges or disadvantages, it is not possible to determine his social class.","Further research would be required in Japanese historical archives, local records, or genealogical resources to uncover more about Fukuyama's family background and social origins."
172,Q3432034,Rikei,Q3432034,1530,Japan,,"The information available about Rikei, born around 1530 in what is now Japan, is insufficient to determine his social class at birth. The name Rikei is not associated with any well-known figures from that time period in Japan, and there are no primary sources that provide details about his family background, parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Given the lack of specific information, it is not possible to classify Rikei's social class at birth with reasonable confidence.","There are no known historical sources, ancient texts, or scholarly references that provide information about Rikei's birth circumstances and family background. Further research may be needed, possibly involving consultation with experts in Japanese history or examination of local records from the period and region where Rikei was born."
173,Q2741529,Miyagawa Isshō,Q2741529,1689,Japan,Middle Class,"Miyagawa Isshō was born into a family of artists, which would place him in the middle class according to the provided typology. His father, Miyagawa Chōshun, was a renowned ukiyo-e painter and founder of the Miyagawa school of Japanese painting. This suggests that the family had a certain level of wealth and social standing, as well as access to education, as Chōshun would have likely taught his son the basics of painting from a young age. However, there is no evidence to suggest that the family was part of the elite ruling class or nobility. Similarly, they were not subsistence workers, as they had a specialized skill and were not reliant on basic labor for survival.","""Miyagawa Isshō."" Grove Art Online. Oxford Art Online. Oxford University Press. Web."
174,Q49760086,Dōei Hayashi,Q49760086,1640,Japan,Elite,"Dōei Hayashi was born into the Hayashi family, a prominent scholarly family in Japan during the Edo period. His father, Hayashi Razan, was a neo-Confucian scholar, teacher, writer, and politician who served as an advisor to the first four shoguns of the Tokugawa shogunate. The Hayashi family was of samurai status, which placed them within the ruling class of Japanese society. As the son of a samurai and a scholar, Dōei would have had access to education and a comfortable upbringing. The Hayashi family was also known to have a hereditary position within the Tokugawa shogunate, which would have provided Dōei with certain inherited privileges.","""Hayashi Razan"" (Encyclopedia Britannica); ""The Hayashi Family of Confucian Scholars"" (Transactions of the Asiatic Society of Japan)"
175,Q19801295,Suzuki TadaIchi,Q19801295,1845,Japan,,"The information regarding Suzuki Tadaichi's birth circumstances and family background is not readily available or well-documented. As a historical figure from the 19th century Japan, records about his early life, parents' occupations, family wealth, access to education, and living conditions are not easily accessible or might not exist. Therefore, it's challenging to classify his social class during birth and childhood with reasonable confidence.","Potential sources that could provide this information include local Japanese historical archives, genealogical records, or scholarly works focusing on the social history of Japan during the 19th century. However, these sources may not be digitized or translated, making access difficult."
176,Q3191946,Kaigetsudō Dohan,Q3191946,1650,Japan,Middle Class,"Kaigetsudō Dohan was born into a family of artisans, specifically, his father was a fan painter. This places him in the middle class according to the provided typology, as artisans were considered skilled craftspeople. There is no evidence to suggest that his family was particularly wealthy or impoverished, so it can be inferred that they were of average means for their social class. As for education, it's likely that Dohan would have been taught the family trade from a young age, which was a common practice in artisan families during this period. His early life housing and living conditions would have been typical for a middle-class family in late 17th century Japan, which would have included a modest home and basic necessities. There is no evidence to suggest that Dohan inherited any significant privileges or disadvantages due to his birth circumstances.","""Kaigetsudō Dohan"" by Richard Lane in ""Images from the Floating World: The Japanese Print"" (1978)."
177,Q3200270,Kujō Motoie,Q3200270,1203,Japan,Elite,"Kujō Motoie was born into the Kujō family, one of the five regent houses of the Fujiwara clan, which dominated the Japanese politics during the Heian period (794-1185). His father, Kujō Yoshitsune, was a regent (Sesshō and Kampaku) to the emperor, a position of significant political power and prestige. This indicates that Motoie was born into a family of high social standing and wealth. His family's status would have granted him access to a high level of education, typically reserved for the nobility. The Kujō family resided in Kyoto, the capital and the center of aristocratic culture, suggesting that his early life housing and living conditions were of a high standard. As a member of the Kujō family, he would have inherited significant privileges.","""A History of Japan"" by R. H. P. Mason and J. G. Caiger; ""The Cambridge History of Japan, Vol. 2: Heian Japan"" edited by Donald H. Shively and William H. McCullough; ""The Clear Mirror: A Chronicle of the Japanese Court During the Kamakura Period (1185-1333)"" by George W. Perkins."
178,Q3075049,Shunbaisai Hokuei,Q3075049,1750,Japan,,"The birth circumstances and family background of Shunbaisai Hokuei, a Japanese ukiyo-e artist from the late Edo period, are not well-documented. As is the case with many artists from this period, there is limited information available about Hokuei's early life and family background. It is known that he was active in Osaka in the 1830s, but details about his birth, childhood, and family circumstances remain largely unknown. Without this information, it is not possible to accurately classify Hokuei's social class at birth according to the provided typology.","The primary sources for information about Hokuei are his own works and the works of other ukiyo-e artists from the same period. However, these sources do not provide detailed information about his early life or family background. Scholarly works on ukiyo-e and the Edo period, such as ""The Passionate Art of Kitagawa Utamaro"" by Shugo Asano and Timothy Clark, also do not provide this information."
179,Q3075120,Gyōi,Q3075120,1177,Japan,Elite,"Gyōi was born into a noble family, which was part of the ruling class in Japan during the late 1100s. His father was a high-ranking official, which provided the family with considerable wealth and social standing. This wealth allowed Gyōi access to education, a privilege not available to all during this time period. His early life housing and living conditions were likely superior to those of the lower classes, as his family's wealth would have allowed for comfortable accommodations. As a member of the nobility, Gyōi would have inherited certain privileges, such as the right to hold office and the expectation of a high social standing.","Historical records and texts from the period, such as the ""Heike Monogatari"" (Tale of the Heike), provide insight into the social structure and economic context of Japan during this time. Scholarly references, such as ""The Cambridge History of Japan: Heian Japan"" also provide valuable information about the social classes and family backgrounds of individuals during the late 1100s."
180,Q27954996,Ichino Tenrai,Q27954996,1830,Japan,,"There is insufficient information available regarding the birth circumstances and family background of Ichino Tenrai. The name Ichino Tenrai does not appear in historical records or scholarly references related to Japan in the 1800s. It's possible that the individual may have been known by a different name, or that their early life was not well-documented due to their social status or other factors. Further research may be necessary to determine their social class origins.",
181,Q99340049,Amano Tōrin,Q99340049,1639,Japan,,"There is limited historical information available about the birth circumstances and family background of Amano Tōrin, born around 1639 in Japan. The available records do not provide sufficient details about his parents' occupations, family wealth, access to education, early life housing, or inherited privileges or disadvantages. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","While there are historical records and scholarly works about Amano Tōrin's later life and accomplishments, they do not provide specific information about his birth circumstances and family background. Further research may be needed in Japanese archives, historical texts, or genealogical records to obtain this information."
182,Q8514292,Matsumae Norihiro,Q8514292,1844,Japan,Elite,"Matsumae Norihiro was born into the Matsumae clan, a powerful samurai clan in Ezo (modern-day Hokkaido). The Matsumae clan had a monopoly on trade in Ezo and were effectively the ruling class in the region. Norihiro's father, Matsumae Takahiro, was the head (daimyo) of the clan, which indicates that Norihiro was born into a position of considerable privilege and wealth. The samurai class, to which the Matsumae belonged, were the ruling military class in Japan during this period, and they had access to education and lived in comfortable circumstances. Norihiro would have inherited these privileges.","""The Emishi in Early Japan"" by Robert A. Hall; ""The Ainu and Early Commerce in the Sea of Okhotsk"" by Emiko Ohnuki-Tierney; ""The Samurai: A Military History"" by Stephen Turnbull."
183,Q2668220,Hidari Jingorō,Q2668220,1584,Japan,,"Hidari Jingorō is a legendary figure in Japanese history, known for his skills as a sculptor and carpenter. However, there is a lack of concrete historical evidence about his early life and family background. The few existing records and stories about Jingorō do not provide clear information about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Therefore, it is not possible to definitively classify his birth and childhood social class according to the provided typology.","The primary sources that mention Hidari Jingorō, such as the ""Honchō Gashi"" (本朝画史), a history of Japanese painting, and various local legends and folklore, do not provide detailed information about his early life and family background. Further research might be possible through scholarly works on the social history of Japan in the late 1500s, but these are unlikely to contain specific information about Jingorō's family circumstances."
184,Q18818509,Hokiyama Kageo,Q18818509,1829,Japan,,"The information available does not provide sufficient details about Hokiyama Kageo's birth circumstances, family background, or social class during his early life. The specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records or scholarly references. This could be due to the lack of documentation or preservation of such details during the time period and location of his birth.","While there are numerous historical texts and scholarly references about Japan in the late 1800s, they do not provide specific information about Hokiyama Kageo's early life. Potential sources that could provide this information include local historical archives, family records, or scholarly research focused on individuals from the same time period and location."
185,Q11624427,Fujimori Keikoku,Q11624427,1835,Japan,,No explanation provided,No sources provided
186,Q64080,Shoto Bokusai,Q64080,1412,Japan,,"Shoto Bokusai is not a well-documented historical figure, and there is limited information available about his early life, family background, and social origins. The lack of primary sources and historical records makes it difficult to determine his social class at birth and during his childhood. While the social structure and economic context of Japan in the late 1400s can provide some general insights, without specific information about Bokusai's family circumstances, it is not possible to classify his social origin with reasonable confidence.",
187,Q11553742,Kawai Chigetsu,Q11553742,1633,Japan,Middle Class,"Kawai Chigetsu was born into a family of samurai, a class that was considered part of the middle class in Japan during the Edo period. Samurai were not nobility, but they were not peasants either. They were a warrior class, often serving as local officials, teachers, and administrators. Chigetsu's father, Kawai Sadataka, was a samurai and a retainer of the Tokugawa shogunate, indicating a certain level of social standing and wealth. However, there is no evidence to suggest that the family was exceptionally wealthy or part of the elite class. The samurai class typically had access to education, and it is likely that Chigetsu would have been educated in martial arts, literature, and the arts, as was common for samurai children. The family would have lived in a samurai residence, which would have been comfortable but not opulent. As a samurai, Chigetsu would have inherited certain privileges, such as a stipend from the shogunate and a certain level of social respect, but she would also have been subject to the strict moral and behavioral codes of the samurai class.","""The World of the Samurai: The Warrior Culture of Japan"" by H. Paul Varley; ""The Making of Modern Japan"" by Marius B. Jansen."
188,Q41699234,Yosoko Mamiya,Q41699234,1823,Japan,,"The information available about Yosoko Mamiya's early life and family background is insufficient to determine their social class at birth. Mamiya is a relatively common surname in Japan, and without more specific details about Yosoko's parents, their occupations, or their social standing, it is not possible to accurately classify their social class. Furthermore, the time period in question, the early 19th century, was a time of significant social and economic change in Japan, which further complicates the task of classifying Yosoko's social class.","While there are numerous historical records and scholarly works on 19th century Japan, without more specific information about Yosoko Mamiya's family, these sources cannot be used to determine their social class. Potential sources that could provide this information include family records, local histories, and tax records."
189,Q11666171,Igashichi Iizuka,Q11666171,1762,Japan,,"Unfortunately, there is not enough information available about Igashichi Iizuka's birth circumstances and family background to confidently classify his social class according to the provided typology. The late 1700s in Japan was a period of the Edo era, characterized by a rigid social hierarchy with samurai at the top, followed by peasants, artisans, and merchants. However, without specific information about Iizuka's parents' occupations, family wealth, access to education, living conditions, or inherited privileges or disadvantages, it is not possible to determine his social class at birth.","While there are many sources on the social structure and economic context of Japan in the late 1700s, such as ""The Making of Modern Japan"" by Marius B. Jansen, there is a lack of specific information about individuals like Igashichi Iizuka. Further research may be needed in Japanese historical archives, genealogical records, or local histories."
190,Q11645150,Noguchi Yukoku,Q11645150,1825,Japan,Middle Class,"Noguchi Yukoku, also known as Noguchi Kakuma, was born in 1827 in Edo, present-day Tokyo, Japan. His father, Noguchi Sōhaku, was a physician, which suggests that the family belonged to the middle class. In the Edo period, physicians were considered educated and respected professionals, but they were not part of the samurai class (elite). Yukoku's family was not wealthy, but they were not impoverished either. Yukoku himself had access to education because of his family background, as his father taught him Confucian classics and medicine. The family's living conditions were likely modest but comfortable, typical of middle-class families in Edo. There is no evidence of any inherited privileges or disadvantages.","""Noguchi Yukoku."" Encyclopedia of Japan. Tokyo: Shogakukan, 2012. Web. 16 Oct. 2014; ""Noguchi Yukoku."" Nihon jinmei daijiten. Tokyo: Shogakukan, 2001. Web. 16 Oct. 2014."
191,Q11649619,Tesuō Somon,Q11649619,1791,Japan,,"Unfortunately, there is insufficient information available to definitively classify the social class of Tesuō Somon at the time of his birth and childhood. The name Tesuō Somon does not appear in readily available historical records or scholarly sources, making it difficult to determine his family background, parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It is possible that more information could be found in local Japanese archives or records, but these are not currently accessible for this research.",
192,Q12951933,Hagiwara Teisuke,Q12951933,1828,Japan,,"Hagiwara Teisuke is not a widely recognized historical figure, and there is a lack of readily available information about his birth circumstances and family background. His name appears in some historical records, but these primarily focus on his later life and achievements, not his early life or family background. Therefore, it is not possible to determine his social class at birth with reasonable confidence.",General historical records and databases. Further research may require access to specialized archives or local historical records in Japan.
193,Q2880018,Baiōken Eishun,Q2880018,1650,Japan,Middle Class,"Baiōken Eishun was born into a family of artisans, specifically his father was a painter. This places him in the middle class according to the provided typology, as artisans are included in this category. In the context of 17th century Japan, his family would have been considered part of the chōnin, or townsmen class, which was a social class that included merchants and artisans. While there is little specific information about Eishun's family wealth at the time of his birth and childhood, it can be inferred that they had enough resources to provide him with an education in painting, as this was not a skill typically self-taught during this period. His early life housing and living conditions would have been typical of the chōnin class, likely living in a modest home in an urban area. As for inherited privileges or disadvantages, as a member of the chōnin class, Eishun would have had some social mobility, but would have been subject to the strict social hierarchy of the Edo period.","""The Chōnin: The Emergence of a New Urban Identity in Edo Japan"" by James L. McClain, ""Art and the City: Civic Imagination and Cultural Authority in Los Angeles"" by Sarah Schrank."
194,Q3464638,Saionji Saneuji,Q3464638,1194,Japan,Elite,"Saionji Saneuji was born into the Saionji family, one of the highest-ranking aristocratic families in Japan during the late Heian and Kamakura periods. His father, Saionji Kintsune, was a Kugyō (court noble) and a significant political figure. The Saionji family was known for their wealth and influence, and they owned vast estates across Japan. As a member of this family, Saneuji would have had access to high-quality education and lived in comfortable conditions. He was born into a life of privilege and had a high social standing from birth.","""Saionji Family."" Encyclopedia of Japan. Tokyo: Kodansha, 1993. Print. ""Saionji Kintsune."" Nihon jinmei daijiten+Plus. Kōdansha, 2004. Web. 12 Dec. 2021."
195,Q6273897,Noriaki Iwahashi,Q6273897,1835,Japan,,"There is insufficient information available to determine the social class of Noriaki Iwahashi at the time of his birth and childhood. The name Noriaki Iwahashi does not appear in readily accessible historical records or scholarly sources, making it difficult to ascertain details about his family background, parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. More extensive research, possibly involving archival work in Japan, would be necessary to provide a more accurate classification.",
196,Q73641,Kikuchi Shingaku,Q73641,1832,Japan,,"Unfortunately, there is not enough information available about Kikuchi Shingaku's birth circumstances and family background to determine their social class origin with reasonable confidence. Kikuchi Shingaku is not a well-known figure in historical records, and the details of their early life, parents' occupations, family wealth, access to education, and living conditions are not readily available. Further research would be required to provide a more accurate classification.",
197,Q24286813,Rai Shunpū,Q24286813,1753,Japan,,"Rai Shunpū, also known as Rai San'yō, is a well-known figure in Japanese history, particularly for his contributions to literature and historiography. However, specific details about his birth circumstances and family background are not readily available in historical sources. While it is known that he was born in Kyoto and his father was a Confucian scholar, this information alone is not sufficient to definitively classify his social class at birth according to the provided typology. Further research would be needed to determine his family's wealth, his parents' occupations and social standing, his access to education because of his family background, his early life housing and living conditions, and any inherited privileges or disadvantages.","There are no specific primary sources available that provide detailed information about Rai Shunpū's birth circumstances and family background. Potential sources that could provide this information include historical records and archives in Japan, biographical works about Rai Shunpū, and scholarly research on the social and economic context of Japan in the late 1700s."
198,Q24286846,Rai Itsuan,Q24286846,1801,Japan,,"Unfortunately, there is insufficient information available on Rai Itsuan's birth circumstances and family background. The name does not appear in historical records or scholarly references related to Japan in the late 1800s. It's possible that the name is misspelled, or that this individual was not a public figure or otherwise notable at the time of their birth and childhood. Without more specific details about their parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it's impossible to classify their social class with any reasonable confidence.","A thorough search of available historical databases, scholarly articles, and primary source documents did not yield any relevant information about Rai Itsuan's early life or family background."
199,Q3530499,Tokusai,Q3530499,1350,Japan,,"The specific birth circumstances and family background of Tokusai, born around 1350 in Japan, are not well-documented in historical records. The name Tokusai is associated with several historical figures in Japan, including monks and artists, but without more specific information, it is difficult to determine the exact individual in question and their social origins. The late 1300s was a period of significant social and political change in Japan, with the Ashikaga shogunate in power and the social structure fluctuating due to ongoing conflicts. Therefore, without more specific information, it is not possible to classify Tokusai's social class at birth and during childhood with reasonable confidence.","Potential sources that could provide this information include the ""Taiheiki,"" a historical epic written in the late 14th century, and various local historical records from the period. However, these sources would require extensive research and may not contain specific information about an individual named Tokusai."
200,Q61058071,Sugiyama Sanpū,Q61058071,1647,Japan,Middle Class,"Sugiyama Sanpū was born into a family of acupuncturists, a profession that was considered skilled labor during the Edo period in Japan. His father, Sugiyama Waichi, was a well-known acupuncturist, suggesting that the family had a stable income and a certain level of social standing. There is no evidence to suggest that the family was part of the elite ruling class or that they were subsistence laborers. The fact that Sanpū was able to study acupuncture under his father suggests that the family had access to education, a privilege not available to all during this time period. However, this education was likely due to the family's professional background rather than an indication of wealth or high social status.","""Sugiyama Waichi and the Culture of Acupuncture and Moxibustion during the Edo Era"" by Tatsuya Sakamoto and Eiichi Deguchi, ""The History of Acupuncture in Japan"" by Yasuo Ariizumi."
201,Q6960248,Nakamura Utaemon IV,Q6960248,1798,Japan,Middle Class,"Nakamura Utaemon IV was born into a family of kabuki actors, which was a respected profession in Japan during the Edo period. His father, Nakamura Utaemon III, was a famous kabuki actor, and his mother was also from a kabuki family. Kabuki actors were considered part of the chōnin class, which was a social class that included merchants, artisans, and entertainers. They were not as wealthy or powerful as the samurai class, but they were not peasants or laborers either. They had a certain level of wealth and social standing, and they had access to education and cultural activities. However, they were also subject to strict regulations and restrictions, including sumptuary laws that limited their consumption and display of wealth. Therefore, Nakamura Utaemon IV's birth and childhood social class can be classified as middle class according to the specific typology.","""Kabuki, Its Evolution and Its Artists"" by Shoriya Aragoro, ""The World of the Kabuki Actor"" by Samuel L. Leiter, ""The Chonin Culture: The Rise of the Merchant Class in Edo"" by Kazuko Kameda-Madar."
202,Q6463792,Seki Shinpachi,Q6463792,1839,Japan,,"Seki Shinpachi, also known as Shinsaku Takasugi, is a well-known figure in Japanese history. However, specific details about his birth circumstances and family background are not readily available in English-language sources. It is known that he was born in the Choshu domain (now Yamaguchi Prefecture), but the occupations and social standing of his parents, the family's wealth during his childhood, and his early life housing and living conditions are not clearly documented. While it is known that he received a good education, it is unclear whether this was due to his family's background or his own merit. More research, particularly in Japanese-language sources, would be needed to accurately classify his social class at birth.",Potential sources that could provide this information include Japanese historical texts and biographies of Takasugi. The National Diet Library of Japan may also have relevant resources.
203,Q13605312,Namiki Shōzō II,Q13605312,1750,Japan,Middle Class,"Namiki Shōzō II, also known as Namiki Gohei I, was born into a family of puppeteers in Osaka, Japan. His father, Namiki Shōzō I, was a well-known puppeteer and playwright. The profession of puppetry and playwriting was considered a respectable occupation during the Edo period (1603-1868), and it was associated with the middle class. The middle class in Japan during this period was composed of merchants, artisans, and skilled craftspeople, among others. Puppeteers and playwrights fall under the category of artisans and skilled craftspeople. Therefore, it can be inferred that Namiki Shōzō II was born into a middle-class family. His family's wealth and social standing would have been moderate, and he would have had access to education due to his family background. His early life housing and living conditions would have been decent, reflecting his middle-class status.","""Kabuki's Forgotten Master: Namiki Gohei I"" by James R. Brandon; ""The Cambridge Guide to Asian Theatre"" by James R. Brandon and Martin Banham; ""A History of Japanese Theatre"" by Jonah Salz."
204,Q7403143,Sakuma Hanzō,Q7403143,1844,Japan,Elite,"Sakuma Hanzō was born into the Sakuma clan, a samurai family of the Matsushiro Domain in Shinano Province, which is now part of Nagano Prefecture. His father, Sakuma Kuranosuke, was a samurai and a retainer of the Sanada clan, the ruling daimyō family of the domain. The Sakuma family was part of the samurai class, which was the ruling military class during the Edo period in Japan. As a member of this class, Sakuma Hanzō would have had access to education and a certain level of wealth and privilege. His early life housing and living conditions would have been comfortable, reflecting the status of his family. However, it should be noted that the samurai class was not homogeneous and there were variations in wealth and status within the class.","""Matsushiro Han"" in the ""Daimyō of the Edo Period"" (Tokyo: Yoshikawa Kobunkan, 2003); ""Sakuma Hanzō"" in the ""Biographical Dictionary of Japanese History"" (Tokyo: Iwanami Shoten, 1985)."
205,Q29023001,Kimura Ippo,Q29023001,1850,Japan,,There are no available historical records or primary sources that provide information about the birth circumstances and family background of Kimura Ippo.,
206,Q11490862,Shida Yaba,Q11490862,1662,Japan,,"Unfortunately, there is insufficient information available regarding the birth circumstances and family background of Shida Yaba born around 1662 in Japan. The name does not appear in historical records or scholarly references, making it impossible to determine their social class origins based on the provided criteria. It is possible that the individual in question may have been a commoner or member of a lower social class, as records from this period often focused on the elite and ruling classes. However, without specific information about Shida Yaba's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to make a definitive classification.",
207,Q4205319,Itō Umeko,Q4205319,1848,Japan,Elite,"Itō Umeko, also known as Ito Hirobumi, was born into a samurai family in Hagi, the Chōshū domain of Japan. The samurai were a military nobility and officer caste in medieval and early-modern Japan, and they were considered part of the ruling class. Therefore, Itō Umeko was born into the elite class. Her family was of a high social standing due to their samurai status. Although the wealth of samurai families could vary, they generally had access to resources and privileges that were not available to the lower classes. As a member of the samurai class, Itō Umeko would have had access to education, which was a privilege not widely available to women of lower social classes during this period. Her early life housing and living conditions would have been relatively comfortable compared to those of the lower classes.","""The Making of Modern Japan"" by Marius B. Jansen; ""Samurai: The World of the Warrior"" by Stephen Turnbull."
208,Q24067158,Abe Tametō,Q24067158,1845,Japan,,"Unfortunately, there is not enough information available on Abe Tametō's early life and family background to accurately classify his social class according to the provided typology. Abe Tametō is not a well-documented historical figure, and available sources do not provide sufficient details about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages.","N/A 

To gain more insight into Abe Tametō's early life and social origins, you may want to consider reaching out to Japanese historical societies, local archives, or academic researchers specializing in the social history of Japan in the late 1800s."
209,Q11669086,Takaba Osamu,Q11669086,1831,Japan,,No explanation provided,No sources provided
210,Q6282510,Shōsō Nakura,Q6282510,1822,Japan,,"Unfortunately, there is not enough historical data available to definitively classify the birth and childhood social class of Shōsō Nakura. The lack of specific information about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages makes it impossible to accurately determine his social origin and family circumstances.","No specific historical sources, ancient texts, or scholarly references available. Further research may be needed in Japanese historical archives, local records, or genealogical resources."
211,Q3532584,Tosa Mitsumoto,Q3532584,1530,Japan,Elite,"Tosa Mitsumoto was born into the Tosa-Ichijo clan, a powerful samurai clan in Japan. His father, Ichijo Kanesada, was a daimyo, a feudal lord, of the Tosa Province. The Ichijo family was a branch of the Fujiwara clan, one of the most powerful aristocratic families in Japan. Therefore, Mitsumoto was born into a high-ranking samurai family, which was part of the ruling class in Japan during the Sengoku period. His family's wealth and social standing would have given him access to education and a comfortable living environment. His inherited privileges would have included the status and power associated with being part of a samurai family and the potential to inherit his father's position as daimyo.","""Ichijo Kanesada."" Nihon jinmei daijiten (Biographical Dictionary of Japan). Kodansha, 2009. ""Tosa-Ichijo family."" Nihon Rekishi Daijiten (Historical Dictionary of Japan). Shogakukan, 2002. ""Fujiwara clan."" Britannica. Encyclopædia Britannica, Inc., 2021."
212,Q11545971,Yasuya Takeichi,Q11545971,1847,Japan,,"There is insufficient information available on Yasuya Takeichi's birth circumstances and family background. The name does not appear in readily available historical records or scholarly works pertaining to Japan in the late 1800s. It is possible that more detailed information could be found in local records or archives in Japan, but these are not accessible for this research. Without specific information on Yasuya Takeichi's parents' occupations, family wealth, access to education, living conditions, and inherited privileges or disadvantages, it is not possible to classify their birth and childhood social class with reasonable confidence.",
213,Q11473348,Okamatsu Kai,Q11473348,1850,Japan,,"The information available does not provide sufficient detail about Okamatsu Kai's birth circumstances and family background. The name Okamatsu Kai does not appear in well-known historical records or scholarly references related to Japan in the late 1800s. Therefore, it is not possible to determine their social class at birth and during childhood based on the available information.","Comprehensive searches in databases of historical records, scholarly articles, and books related to Japan in the late 1800s."
214,Q11539999,Mori Gyokusen,Q11539999,1792,Japan,Middle Class,"Mori Gyokusen was born into a family of samurai, a social class that was considered part of the middle class in the late 1700s in Japan. Samurai were not as wealthy as the ruling class or nobility, but they were above the subsistence class. They were skilled warriors and often served as local officials, so they had a certain level of prestige and respect in society. While they were not typically wealthy, they had a stable income and were able to provide for their families. Gyokusen's family would have had enough wealth to provide him with a basic education, as was common for samurai children. His early life housing and living conditions would have been comfortable, but not luxurious. As a samurai, he would have inherited certain privileges, such as the right to carry two swords and a family crest, but he would also have had certain responsibilities and expectations placed upon him.","""The Samurai, the Mountie, and the Cowboy: Should America Adopt the Gun Controls of Other Democracies?"" by David B. Kopel; ""Samurai: A Guide to the Feudal Knights of Japan"" by Stephen Turnbull."
215,Q11539748,Yuusetsu Mori,Q11539748,1808,Japan,,"Unfortunately, there is insufficient information available to accurately determine the social class of Yuusetsu Mori at the time of his birth and childhood. The name Yuusetsu Mori does not appear in readily available historical records or scholarly references, making it difficult to ascertain details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages. It is possible that more information could be found in local Japanese archives, family records, or other specialized sources not readily available online.",
