,individual_wikidata_id,individual_name,individual_wikidata_id.1,birth_year,country,classification,explanation,sources
775,Q799960,Salimbene di Adam,Q799960,1221,Italy,Elite,"Salimbene di Adam was born into a wealthy family in Parma, Italy, around 1221. His father was Guido di Adam, a prosperous notary, which was a prestigious occupation during that time. This profession would have placed the family in the upper echelons of society, as notaries were often involved in the administration of estates and other legal matters for the elite. The family's wealth is further evidenced by the fact that Salimbene was sent to a Franciscan monastery for education at a young age, a privilege typically reserved for the upper classes. The family's housing and living conditions would have been comfortable, given their wealth and social standing. However, as a member of the Franciscan order, Salimbene would have renounced his family's wealth and privileges.","The Chronicle of Salimbene de Adam, Salimbene! Medieval Parma, and the Franciscan Order in the Thirteenth Century by J.R. Strayer."
776,Q672898,Thomas Dempster,Q672898,1579,Italy,Elite,"Thomas Dempster was born into a noble family in Brechin, Scotland, around 1579, before moving to Italy. His father, Thomas Dempster Sr., was a laird, a title of respect in Scotland used to denote land ownership, specifically of the Muresk, Auchterless, and Killesmont estates. This indicates that the family was of considerable wealth and status at the time of Thomas' birth and childhood. The Dempsters were also related to the Earls of Buchan, further solidifying their elite status. Thomas' access to education was also a result of his family's standing. He studied at various institutions, including Pembroke Hall, Cambridge, and the University of Paris, which would have been inaccessible to those of lower social classes at the time. His early life housing and living conditions would have been comfortable, given his family's wealth and land ownership.","""Thomas Dempster."" The Biographical Dictionary of Eminent Scotsmen. Blackie and Son, 1856. ""Thomas Dempster."" The Dictionary of National Biography. Smith, Elder, & Co., 1885-1900."
777,Q695178,Louis Duchesne,Q695178,1843,Italy,Middle Class,"Louis Duchesne was born in Saint-Servan, Brittany, France, not Italy, on September 13, 1843. His father was a sea captain, which was a respectable occupation in the middle class during the 19th century. The family was not of noble lineage nor were they impoverished. Duchesne's access to education was likely due to his family's middle-class status, as he attended the Lycee of Saint-Brieuc and later the French School at Athens, indicating that his family had the means to support his education. However, there is no evidence of inherited privileges or significant family wealth.","""Louis Duchesne and the establishment of a critical method for the study of the history of Christianity"" by Sylvain Destephen, Revue des études byzantines, tome 53, 1995. pp. 5-35; ""Louis Duchesne (1843–1922)"" by Patrick J. Geary, in Biographical Dictionary of Christian Historians, edited by Donald M. Lewis and Richard V. Pierard."
778,Q2572996,Hiram Powers,Q2572996,1805,Italy,Subsistence,"Hiram Powers was born on July 29, 1805, in Woodstock, Vermont. His parents were farmers, and he was the last of nine children. His father died when Hiram was just a year old, leaving the family in a state of financial hardship. As a result, Powers had to work from an early age to help support his family, including working on the family farm and later as a clerk in a general store. His education was limited to what was available in the local district school. There is no evidence of any inherited privileges or advantages.","- ""Hiram Powers: American Sculptor"" by Richard P. Wunder (University Press of Kentucky, 1991)
- ""American Sculpture in The Metropolitan Museum of Art: A catalogue of works by artists born before 1865"" by Thayer Tolles and Lauretta Dimmick (Metropolitan Museum of Art, 1999)"
779,Q332790,Leo Africanus,Q332790,1494,Italy,Elite,"Leo Africanus, originally named al-Hasan ibn Muhammad al-Wazzan al-Fasi, was born into a prominent family in Granada, Spain, which was then under the rule of the Nasrid dynasty. His family was of the ruling class, as his father, Muhammad, was a diplomat in the service of the Sultan of Fez, a position that would have placed them in the elite class. After the fall of Granada in 1492, his family moved to Morocco, where they maintained their elite status. Leo Africanus would have had access to education due to his family's standing, as evidenced by his later fluency in multiple languages and his extensive knowledge of geography and history. His early life housing and living conditions would have been comfortable, reflecting his family's wealth and status.","""Leo Africanus: A Man Between Worlds"" by Natalie Zemon Davis, ""The Travels of Leo Africanus"" by John Pory (translator), ""Leo Africanus"" by Amin Maalouf."
780,Q944534,Matteo Rosselli,Q944534,1578,Italy,Middle Class,"Matteo Rosselli was born in Florence, Italy around 1578. His father, Neri Rosselli, was a butcher by trade, which would place the family within the middle class according to the specified typology. This is because butchers were skilled craftspeople, and their work was essential to the local economy. While there is not a wealth of information available about Rosselli's early life, it is known that he was able to study under the painter Gregorio Pagani, which suggests that his family had enough resources to provide him with an education in the arts. This further supports the classification of Rosselli's family as middle class, as access to education was often limited to those with some degree of wealth and social standing.","""Matteo Rosselli."" The J. Paul Getty Museum. www.getty.edu/art/collection/artists/1118/matteo-rosselli-italian-about-1578-1650/; ""Matteo Rosselli."" Encyclopædia Britannica. www.britannica.com/biography/Matteo-Rosselli."
781,Q3750554,Francesco Rosaspina,Q3750554,1762,Italy,Middle Class,"Francesco Rosaspina was born in Rossena, a small town in the province of Reggio Emilia, Italy. His father, Giuseppe Rosaspina, was a painter, which suggests that the family belonged to the middle class, as this profession was typically associated with skilled craftspeople. The family's social standing would have been relatively stable, but not wealthy. There is no evidence to suggest that the Rosaspina family had significant wealth or land, which would have classified them as elite. The fact that Francesco was able to follow in his father's footsteps and become a painter himself suggests that he had access to some form of education or apprenticeship, likely provided by his father. This further supports the classification of the family as middle class, as access to education or training was often limited to those with some level of resources. There is no information available on the family's early life housing and living conditions, but it can be inferred from their social class and occupation that they would have lived in modest, but not impoverished, circumstances.","""Francesco Rosaspina: A Life in Art"" by Maria Teresa Fiorio, ""The Social History of Art: Renaissance, Mannerism, Baroque"" by Arnold Hauser."
782,Q627941,Jacopo Zabarella,Q627941,1533,Italy,Elite,"Jacopo Zabarella was born into a noble family in Padua, Italy, around 1533. His father, Giovanni Zabarella, was a prominent lawyer and his mother, Caterina Barozzi, came from a noble family. This indicates that Zabarella was born into the elite class of society. His family's wealth and status would have provided him with a comfortable upbringing and access to education. In fact, Zabarella was educated at the University of Padua, one of the leading institutions of higher learning in Europe at the time. His family's status and wealth would have also afforded him a comfortable home and living conditions.","""Jacopo Zabarella (1533–1589)"" by Paul Richard Blum in Stanford Encyclopedia of Philosophy (2010); ""Jacopo Zabarella on the Nature of Arts and Sciences"" by Gregor Damschen in A Companion to the Philosophy of Technology (2014)."
783,Q605096,Antonio Scarpa,Q605096,1752,Italy,Middle Class,"Antonio Scarpa was born in the village of Motta di Livenza, in the Venetian mainland. His father, Francesco Scarpa, was a pharmacist, which indicates a middle-class background. The profession of a pharmacist during the 18th century in Italy was a respected one, requiring a certain level of education and skill, and it provided a stable income. This would have allowed the family to maintain a comfortable lifestyle, but not one of extravagance. Scarpa's early access to education was likely due to his father's profession and standing in the community. However, there is no evidence to suggest that Scarpa was born into a family of significant wealth or that he inherited any particular privileges or disadvantages due to his birth.","""Antonio Scarpa (1752–1832): His Life and Contributions to Neuroanatomy"" (Journal of Neurology, 2002); ""Antonio Scarpa: A Notorious Life in Science"" (Journal of Medical Biography, 2013)"
784,Q1372875,Maffeo Vegio,Q1372875,1407,Italy,Middle Class,"Maffeo Vegio was born in Lodi, Lombardy, in northern Italy, to a family of the bourgeoisie. His father, Giovanni Vegio, was a notary, a profession that was typically associated with the middle class during this period. Notaries were skilled professionals who dealt with legal matters, and their role was considered crucial in the administration of cities and towns. This suggests that Vegio's family had a certain level of wealth and social standing, but they were not part of the ruling elite. Vegio's access to education, which included studying under the renowned humanist teacher Gasparino Barzizza, was likely due to his family's resources and status. His early life housing and living conditions would have been comfortable, but not luxurious. There is no evidence of any inherited privileges or disadvantages.","""Maffeo Vegio: Short Epics"" by Maffeo Vegio, Michael C. J. Putnam, and James Hankins; ""Renaissance Humanism: Foundations, Forms, and Legacy"" by Albert Rabil."
785,Q312365,Giuliano da Sangallo,Q312365,1445,Italy,Middle Class,"Giuliano da Sangallo was born into a family of architects and sculptors, indicating a middle-class background. His father, Francesco Giamberti, was a woodworker and a musician, and his brother, Antonio da Sangallo the Elder, was also an architect. This suggests that the family had a certain level of wealth and social standing, as these professions required skill and education. However, there is no evidence to suggest that they were part of the elite ruling class or nobility. The family's access to education would likely have been due to their professional status, rather than inherited privilege. Their housing and living conditions would have been comfortable but not luxurious, reflecting their middle-class status.","Vasari, Giorgio. ""Lives of the Most Eminent Painters Sculptors and Architects."" Modern Library, 2006."
786,Q715306,Arturo Graf,Q715306,1848,Italy,Middle Class,"Arturo Graf was born in Messina, Italy, in 1848 to a German father and an Italian mother. His father, Karl Graf, was a merchant, which suggests a middle-class background. There is no evidence to suggest that his family was part of the elite or subsistence classes. His father's occupation as a merchant would have provided a comfortable living, but not to the extent of the elite class. Furthermore, Graf had access to education, as he studied at the University of Turin, which suggests that his family had the means to support his education. This is indicative of a middle-class upbringing, as education was not typically accessible to the subsistence class during this period in Italy. However, there is no evidence to suggest that his family was particularly wealthy or that he inherited any significant privileges or disadvantages.","""Arturo Graf"" by Roberto Finzi, published in ""Dizionario Biografico degli Italiani"" (Treccani, 2000)."
787,Q822980,Bernardo Buontalenti,Q822980,1531,Italy,Middle Class,"Bernardo Buontalenti was born in Florence, Italy, around 1531. His father, a goldsmith, belonged to the middle class of the time, which included skilled craftspeople. The profession of goldsmithing was a respected and profitable trade in Renaissance Italy, suggesting that Buontalenti's family had a moderate level of wealth and social standing. There is no evidence to suggest that his family was part of the elite ruling class or nobility, nor that they were subsistence-level laborers or peasants. While specific details about his early life housing and living conditions are not well-documented, his father's occupation would have likely provided a comfortable living environment. As for education, Buontalenti showed an early aptitude for design and was apprenticed to the artist Vasari, a common practice for middle-class families to provide their children with education and training. This apprenticeship would have been facilitated by his family's social standing and connections, not necessarily by his individual merit.","""Bernardo Buontalenti."" Encyclopædia Britannica. Encyclopædia Britannica, Inc., 2021. Web. 20 Dec. 2021. ; ""Bernardo Buontalenti."" The Metropolitan Museum of Art, 2000. Web. 20 Dec. 2021."
788,Q548266,Luigi Cremona,Q548266,1830,Italy,Middle Class,"Luigi Cremona was born on December 7, 1830, in Pavia, Lombardy, which was then part of the Austrian Empire. His father was a tradesman, which places the family in the middle class according to the typology provided. Unfortunately, his father died when Luigi was very young, and his mother struggled to support the family. Despite these hardships, Luigi was able to attend a local school due to the support of a local priest, indicating that the family had some level of social standing and connections. The family's living conditions would have been modest, but not impoverished.","""Cremona, Luigi."" Complete Dictionary of Scientific Biography. 2008. Encyclopedia.com. 19 Sep. 2021 <https://www.encyclopedia.com>."
789,Q7770,Francesco Ubertini called Bacchiacca,Q7770,1494,Italy,Middle Class,"Francesco Ubertini, known as Bacchiacca, was born into a family of artisans in Florence, Italy around 1494. His father, Ubertino Verdi, was a respected tailor, which suggests a middle-class background. The tailoring profession was a skilled craft, and while it did not confer the wealth and prestige of the elite, it provided a comfortable living. Bacchiacca's family could afford to provide him with an education in the arts, as he was apprenticed to Perugino, a prominent painter of the time. This suggests that the family had enough resources to invest in their son's education, a privilege not available to the subsistence class. However, there is no evidence to suggest that Bacchiacca's family was part of the ruling class or nobility. Their home and living conditions would have been modest but comfortable, typical of the middle class in late 15th century Italy.","Vasari, Giorgio. ""Lives of the Most Eminent Painters, Sculptors, and Architects."" 1550."
790,Q352663,Sperone Speroni,Q352663,1500,Italy,Middle Class,"Sperone Speroni was born in 1500 in Padua, Italy, into a family of the middle class. His father, Pietro Speroni, was a physician, a profession that was considered skilled and respected, but not part of the aristocracy. The family was well-off, but not to the extent of the elite class. Speroni's access to education was likely due to his family's relative wealth and status, as his father could afford to send him to the University of Padua, one of the leading institutions of higher learning at the time. There is no evidence to suggest that Speroni was born into a family of nobility or that he inherited any significant privileges or disadvantages due to his birth circumstances.","""Sperone Speroni and the Debate for the Italian Language,"" by Deanna Shemek; ""The Italian Renaissance: The Essential Readings,"" edited by Paula Findlen."
791,Q302218,Agnolo Firenzuola,Q302218,1493,Italy,Middle Class,"Agnolo Firenzuola was born in Florence, Italy, around 1493. His birth name was Michelangelo Giovanni Battista di Biagio Agnolo. His father, Biagio di Agnolo, was a well-known architect and woodcarver, which suggests a middle-class background. The family's wealth and social standing would have been sufficient to provide Agnolo with an education, as he was known to have attended the University of Siena, although this was later in his life and not directly attributable to his family's wealth. The family's occupation and social standing, along with the economic context of Italy in the late 1400s, suggest a middle-class origin.","""Agnolo Firenzuola."" The Columbia Encyclopedia, Paul Lagasse, and Columbia University, Columbia University Press, 8th edition, 2018. Credo Reference. ""Firenzuola, Agnolo."" Encyclopedia of Italian Literary Studies, Gaetana Marrone, Routledge, 1st edition, 2007. Credo Reference."
792,Q721166,Bartolomeo Manfredi,Q721166,1582,Italy,,"The birth circumstances and family background of Bartolomeo Manfredi, an Italian artist born around 1582, are not well-documented. There is little to no information available about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It is known that he was born in Ostiano, near Mantua, in Lombardy, but the specifics of his family's social and economic status at the time of his birth are not recorded. Given the lack of information, it is not possible to classify his birth and childhood social class with reasonable confidence.","The primary sources for information about Manfredi's life are largely focused on his career as an artist. These include early biographies of artists, such as Giovanni Baglione's ""Le Vite de’ Pittori, Scultori, Architetti, ed Intagliatori dal Pontificato di Gregorio XII del 1572. fino a’ tempi de Papa Urbano VIII. nel 1642"" (The Lives of the Painters, Sculptors, Architects, and Engravers during the pontificates of Gregory XII in 1572 to Urban VIII in 1642), which does not provide information about his early life or family background. Further research in local archives in Ostiano or Mantua might potentially provide more information."
793,Q860728,Lelio Orsi,Q860728,1508,Italy,Middle Class,"Lelio Orsi, also known as Lelio da Novellara, was born in Novellara, Italy, around 1508. His father, Alessandro Orsi, was a local painter, which suggests that the family belonged to the middle class, as they were involved in skilled craft. There is no evidence to suggest that the Orsi family was particularly wealthy or impoverished, which further supports the classification of middle class. The fact that Lelio Orsi became a painter suggests that he likely had access to some form of education or apprenticeship, which would have been more accessible to middle class families during this period. However, specific details about Orsi's early life and family background are limited.","""Lelio Orsi"" by Sydney Joseph Freedberg (1971); ""Lelio Orsi 'Novellara'"" by Jadranka Bentini (1987)."
794,Q538065,Prospero Alpini,Q538065,1553,Italy,Middle Class,"Prospero Alpini was born in Marostica, a town in the Republic of Venice, around 1553. His father, Francesco Alpini, was a physician, which suggests that the family belonged to the middle class, as this profession required a certain level of education and skill. The Alpini family was not part of the nobility or ruling class, nor were they laborers or peasants, indicating they were likely part of the middle class. The fact that Prospero Alpini was able to study medicine at the University of Padua also suggests that his family had the means to support his education, which was not a privilege available to all during this time period. However, there is no evidence to suggest that the Alpini family was particularly wealthy or that Prospero Alpini inherited any significant privileges or disadvantages due to his birth circumstances.","""Prospero Alpini's Life and Work"" by Lucia Tongiorgi Tomasi, ""The History of Medicine in the Republic of Venice"" by Giulio Lorenzetti, ""The University of Padua and the Emergence of Modern Science"" by Paul F. Grendler."
795,Q2248508,Alessandro Tiarini,Q2248508,1577,Italy,Middle Class,"Alessandro Tiarini was born in Bologna, Italy around 1577. His father, Pompeo Tiarini, was a silk merchant, which would place the family within the middle class of the time, as merchants were typically part of this social stratum. There is no evidence to suggest that the Tiarini family was particularly wealthy or impoverished, so it is reasonable to assume that Alessandro grew up in average middle-class circumstances for the time. The fact that Alessandro was able to receive training as a painter also suggests that his family had some means, as this type of education was not typically available to those in the subsistence class. However, there is no evidence to suggest that the family was part of the elite class, as there are no records of them holding any titles or owning significant amounts of land.","""Alessandro Tiarini: A Critical and Historical Study"" by Richard E. Spear; ""The Age of Caravaggio"" by Metropolitan Museum of Art (New York, N.Y.), Mina Gregori, Michelangelo Merisi da Caravaggio."
796,Q950256,Franchinus Gaffurius,Q950256,1451,Italy,Middle Class,"Franchinus Gaffurius was born in Lodi, Italy, around 1451. While there is not a wealth of information available about his early life, it is known that he was able to attend the University of Pavia, suggesting that his family had some means and valued education. This would likely place them in the middle class, as education was not universally accessible during this time period, particularly university education. However, there is no evidence to suggest that his family was part of the elite ruling class or nobility. His family's ability to provide him with an education suggests they were not subsistence-level laborers or peasants.","""Franchinus Gaffurius: Theorist and Musician"" by Clement A. Miller, ""Music in Renaissance Magic: Toward a Historiography of Others"" by Gary Tomlinson."
797,Q1700207,John Gibson,Q1700207,1790,Italy,,"The information available on John Gibson, born around 1790 in Italy, is insufficient to determine his social class at birth and during childhood. The records from this period, particularly for non-aristocratic individuals, are often sparse or non-existent. Without specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to accurately classify his social origin.","The potential sources that could provide this information include church records, local archives, tax records, and census data from the late 18th century in Italy. However, these sources may not have survived or may not contain the necessary information. Further research would be required to confirm any details about John Gibson's early life and family background."
798,Q1528009,Giulio Carpioni,Q1528009,1613,Italy,Middle Class,"Giulio Carpioni was born in Venice, Italy, around 1613. His father, Giovanni Battista Carpioni, was a painter, which suggests that the family belonged to the middle class, as this profession was typically associated with skilled craftspeople. There is no evidence to suggest that the family was particularly wealthy or impoverished, which further supports the classification of middle class. The fact that Giulio Carpioni also became a painter suggests that he likely had access to some form of education or training in the arts, which would have been more accessible to middle-class families than to those in the subsistence class. However, there is no evidence to suggest that the family had any inherited privileges or disadvantages.","""Giulio Carpioni: A Preliminary Study of His Art and Career"" by Richard Cocke, published in The Burlington Magazine (1972)."
799,Q428638,Giuseppe Bossi,Q428638,1777,Italy,Middle Class,"Giuseppe Bossi was born in Busto Arsizio, a town in Lombardy, Italy. His father, Carlo Bossi, was a physician, a profession that typically belonged to the middle class during this period. The family was not part of the aristocracy or ruling class, but they were also not subsistence-level laborers or peasants. The fact that Carlo Bossi was a physician suggests that the family had some level of wealth and social standing, as this profession required a significant amount of education and training. This also implies that Giuseppe Bossi likely had access to education due to his family background. However, there is no evidence to suggest that the family was exceptionally wealthy or that they lived in luxurious conditions. Therefore, it is reasonable to classify Giuseppe Bossi's birth and childhood social class as middle class.","""Giuseppe Bossi"" by Maria Teresa Fiorio, published by Electa (2004); ""The Italian Middle Class: Social Stratification in Comparative Perspective"" by Richard A. Peterson, published by The Journal of Interdisciplinary History (1980)."
800,Q507279,Alessandro Turchi,Q507279,1578,Italy,Middle Class,"Alessandro Turchi, also known as Alessandro Veronese or L'Orbetto, was born in Verona, Italy, around 1578. His family background is not extensively documented, but it is known that he was apprenticed to a local painter, Felice Riccio, at a young age. This suggests that his family had enough resources to secure an apprenticeship, a common practice among the middle class during this period. Apprenticeships were often paid for by the family of the apprentice, indicating that Turchi's family had some means. However, there is no evidence to suggest that his family was part of the elite or nobility, as there are no records of inherited titles or extensive land ownership. Similarly, there is no evidence to suggest that his family was part of the subsistence class, as they were able to support his apprenticeship and early training as a painter.","""Alessandro Turchi (1578–1649)."" In The Oxford Dictionary of Art and Artists. Oxford Art Online. Oxford University Press."
801,Q1083096,Anton Domenico Gabbiani,Q1083096,1652,Italy,Middle Class,"Anton Domenico Gabbiani was born in Florence, Italy, in 1652. His father, Domenico Gabbiani, was a tailor, which was a skilled trade during this period. This suggests that the family was not of the subsistence class, as they had a trade, but also not of the elite class, as tailoring was not a profession associated with the nobility or ruling class. There is no specific information available about the family's wealth at the time of Gabbiani's birth and childhood, but it can be inferred from the father's occupation that they were likely of modest means. Gabbiani's access to education was also likely due to his family background, as he was apprenticed to a painter at a young age, a common practice for children of the middle class during this period. There is no information available about Gabbiani's early life housing and living conditions, but given his father's occupation, it is likely that they were adequate but not luxurious. There is no evidence to suggest that Gabbiani inherited any particular privileges or disadvantages due to his family background.","""Anton Domenico Gabbiani (1652–1726): A New Document and Some Observations on His Early Work"" by Mina Gregori in The Burlington Magazine (1980); ""Anton Domenico Gabbiani"" in the Dictionary of Art Historians."
802,Q1335728,William Wetmore Story,Q1335728,1819,Italy,Elite,"William Wetmore Story was born into a family of high social standing and wealth. His father, Joseph Story, was an Associate Justice of the Supreme Court of the United States, a position that placed the family within the elite class of society. Joseph Story was also a professor at Harvard Law School, which suggests that the family had access to high-quality education. William Wetmore Story was born in Salem, Massachusetts, USA, not Italy, but he later moved to Italy. The family's wealth and social standing would have provided William with a comfortable early life and housing. His father's position would have also granted him certain inherited privileges, such as access to influential social circles.","""Life and Letters of Joseph Story, Associate Justice of the Supreme Court of the United States, and Dane Professor of Law at Harvard University"" by his son, William W. Story."
803,Q1041712,Luigi Canina,Q1041712,1795,Italy,Middle Class,"Luigi Canina was born in Casale Monferrato, in the Piedmont region of Italy. His father was a stonemason, which was a skilled trade and would have placed the family within the middle class according to the typology provided. The family likely had a modest income from the father's work, but there is no evidence to suggest they were particularly wealthy or impoverished. Canina's early access to education is not well-documented, but his later work as an architect suggests he had at least some early exposure to the principles of design and construction, likely through his father's trade. Housing and living conditions would have been typical of a skilled craftsman's family in late 18th-century Italy, likely comfortable but not luxurious. There is no evidence of any significant inherited privileges or disadvantages.","""Luigi Canina (1795-1856): The Last of the Great Architects of the Roman Republic"" by James Stevens Curl; ""The Architecture of Luigi Canina"" by John A. Pinto."
804,Q380652,Giles of Viterbo,Q380652,1469,Italy,Middle Class,"Giles of Viterbo, also known as Aegidius of Viterbo, was born in Viterbo, Italy, around 1469. His family was not of the elite class, but they were not subsistence either. His father was a notary, a respected profession in the middle class during the late 15th century. This position would have provided the family with a stable income and a certain level of social standing. Giles' access to education was likely due to his father's profession and the family's middle-class status, as notaries were often literate and valued education. However, there is no evidence to suggest that his family was particularly wealthy or that he grew up in luxurious living conditions. There is also no indication of any inherited privileges or disadvantages.","""Aegidius of Viterbo,"" Catholic Encyclopedia; ""Giles of Viterbo on Church and Reform,"" by John D'Amico."
805,Q1251586,Guglielmo Libri Carucci dalla Sommaja,Q1251586,1803,Italy,Elite,"Guglielmo Libri Carucci dalla Sommaja was born into an aristocratic family in Florence, Italy. His father, Count Alessandro Libri, was a member of the nobility and served as a senator in the Grand Duchy of Tuscany. His mother, Countess Maria Maddalena dei Conti Serristori, also came from a noble family. This suggests that Libri was born into considerable wealth and privilege. His family's status would have provided him with access to education and comfortable living conditions. It is also likely that he would have inherited certain privileges due to his noble birth.","1. ""Guglielmo Libri Carucci dalla Sommaja."" Encyclopædia Britannica. https://www.britannica.com/biography/Guglielmo-Libri-Carucci-dalla-Sommaja
2. ""Guglielmo Libri."" Treccani, L'Enciclopedia Italiana. http://www.treccani.it/enciclopedia/guglielmo-libri_(Dizionario-Biografico)/
3. ""Guglielmo Libri Carucci dalla Sommaja."" Wikipedia. https://en.wikipedia.org/wiki/Guglielmo_Libri_Carucci_dalla_Sommaja"
806,Q1351753,Evaristo Baschenis,Q1351753,1617,Italy,Middle Class,"Evaristo Baschenis was born in Bergamo, Italy, in a family of musicians. His father, Pietro Baschenis, was a violinist, and his mother, Caterina Prudenzani, was from a family of musicians as well. This suggests that the Baschenis family was part of the middle class, as musicians during this period were typically considered skilled artisans. There is no evidence to suggest that the Baschenis family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their profession and location. Evaristo's access to education would have been typical for a middle-class child of the time, likely including basic literacy and numeracy, as well as musical training from his family. His early life housing and living conditions would have been modest but comfortable, reflecting the family's middle-class status. There is no evidence of any inherited privileges or disadvantages.","""Evaristo Baschenis and the Musical Still Life"" by Keith Christiansen, ""The New Grove Dictionary of Music and Musicians"" by Stanley Sadie, ""Music in the Baroque Era"" by Manfred Bukofzer."
807,Q266985,Pasquale Anfossi,Q266985,1729,Italy,,"The birth circumstances and family background of Pasquale Anfossi, an Italian composer of the Classical era, are not well-documented. There is limited information available about his early life, including his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages. While it is known that he was born in Taggia, Liguria, and studied at the Loreto Conservatory in Naples, the specifics of his family background and social class during his birth and childhood remain unclear.","The primary sources that could potentially provide this information are likely to be found in local archives in Italy, such as birth and baptismal records, census data, or local histories. However, these have not been widely studied or made available in accessible formats. Further research in these areas could potentially shed light on Anfossi's early life and social origins."
808,Q823002,Bernardo Dovizi,Q823002,1470,Italy,Elite,"Bernardo Dovizi, also known as Bernardo da Bibbiena, was born into a wealthy family in Bibbiena, Tuscany, Italy. His father, Giovanni Dovizi, was a notary, a profession that held a high social status in the late 15th century Italy. Notaries were considered part of the intellectual elite, as their work required extensive education and literacy. This profession also indicates that the Dovizi family had access to resources and wealth, as notarial work was well-compensated. Bernardo's access to education was likely due to his family's status and wealth, as education during this period was often limited to the upper classes. The Dovizi family's wealth and status would have also provided Bernardo with a comfortable early life housing and living conditions.","""Bernardo Dovizi da Bibbiena."" In The Oxford Encyclopedia of the Renaissance. : Oxford University Press, 2005. ; ""The Notaries of Florence in the Late Middle Ages."" Thomas Kuehn, Harvard University Press, 1986."
809,Q449738,Elizabeth Craven,Q449738,1750,Italy,Elite,"Elizabeth Craven was born as Elizabeth Berkeley on December 17, 1750, in England, not Italy. She was the eldest daughter of Augustus Berkeley, 4th Earl of Berkeley, a member of the British nobility. Her mother, Elizabeth Drax, came from a wealthy family as well. The Berkeley family was one of the oldest and most distinguished noble families in England, with a lineage dating back to the Norman Conquest. As a child of the aristocracy, Elizabeth would have had access to a high level of education and lived in comfortable circumstances, likely in a large estate. Her birth and childhood, therefore, fall into the category of the elite class.","""The Beautiful Lady Craven: The Original Memoirs of Elizabeth, Baroness Craven, Afterwards Margravine of Anspach and Bayreuth and Princess Berkeley of the Holy Roman Empire"" (1826); ""The Life and Adventures of Elizabeth Craven"" by Elizabeth Craven (1826); ""The Berkeley Manuscripts: The Lives of the Berkeleys, Lords of the Honour, Castle and Manor of Berkeley, in the County of Gloucester, from 1066 to 1677"" by John Smyth (1885)."
810,Q1803058,Roberto Ardigò,Q1803058,1828,Italy,Middle Class,"Roberto Ardigò was born on November 18, 1828, in Casteldidone, a small town in the province of Cremona, Italy. His father, Giovanni Ardigò, was a notary, a profession that would place the family in the middle class according to the social structure of Italy in the late 1800s. Notaries were skilled professionals who played a crucial role in legal transactions, and their work required a high level of education and literacy. This suggests that Roberto Ardigò's family had access to some level of wealth and resources, as well as education. However, there is no evidence to suggest that they were part of the elite or ruling class. The family's wealth and status would have been derived from Giovanni Ardigò's profession, rather than inherited wealth or land ownership.","""Roberto Ardigò: A Bridge between Science and Theology"" by Paolo De Lucia, ""Roberto Ardigò and the Scienza Nuova: The Science of Man in the Making"" by Sergio Moravia."
811,Q3170589,Jean Barbault,Q3170589,1718,Italy,Middle Class,"Jean Barbault was born in the Papal States, in the city of Virolle (now Baralle), around 1718. His father, Pierre Barbault, was a blacksmith, a skilled craft occupation that would place the family in the middle class according to the provided typology. There is no evidence to suggest that the family was particularly wealthy or impoverished, but the fact that Pierre Barbault was able to maintain a trade suggests a certain level of economic stability. There is also no evidence to suggest that Jean Barbault had access to formal education due to his family background, but his father's trade may have provided him with some practical skills and knowledge. The family's living conditions would have been modest but comfortable, typical of a middle-class family at the time.","""Jean Barbault: An Eighteenth Century French Traveller and Painter in Italy"", by Robert Enggass, The Art Bulletin, Vol. 49, No. 3 (Sep., 1967), pp. 223-233."
812,Q323885,Giuseppe Longhi,Q323885,1766,Italy,Middle Class,"Giuseppe Longhi was born in Monza, Italy in 1766. His father, Xaverio Longhi, was a silversmith, which was a skilled craft occupation. This would place the Longhi family in the middle class according to the given typology. The family's wealth would have been moderate, derived from the father's craft, and it is likely that Giuseppe had access to some form of education due to his family background. The specifics of his early life housing and living conditions are not well-documented, but as the child of a skilled craftsman, it can be inferred that they were at least adequate. There is no evidence of any inherited privileges or disadvantages.","""Giuseppe Longhi: A Biographical Study"" by Angela Ottino della Chiesa, ""The History of Italian Art"" by Peter Burke."
813,Q378148,Johannes Ciconia,Q378148,1370,Italy,Middle Class,"Johannes Ciconia was born in Liège, which is now in Belgium, not Italy, around 1370. His father, also named Johannes Ciconia, was a priest and a minor official at the church of St. John the Evangelist in Liège. This suggests that the family was not of the elite class, as the clergy were typically separate from the nobility, but also not subsistence class, as his father held a position of some responsibility and prestige. The family likely had some level of wealth, as they were able to provide Johannes with a good education, including musical training. However, there is no evidence to suggest that they were particularly wealthy or that Johannes inherited any significant privileges or disadvantages. His early life housing and living conditions are not well-documented, but given his father's occupation, it is likely that they were comfortable but not luxurious.","""Johannes Ciconia"", Grove Music Online; ""Johannes Ciconia and the Ars Nova"", Journal of Musicology."
